Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT)
40.67979097,6.87083,-19.51633,-5.543931,-0.01055009,-0.02384275,0.9970691,17.1526,1.886589,-40.61216
40.68987036,9.580273,-18.62009,-5.116724,-0.009073901,-0.0276577,1.003858,17.1526,1.886589,-40.61216
40.69994926,7.425034,-17.60435,-4.262311,-0.01006799,-0.01559913,1.004418,17.1526,1.886589,-40.61216
40.71002865,5.023482,-17.06661,-3.713045,-0.01442451,-0.01854686,0.9961309,17.1526,1.886589,-40.61216
40.71758795,4.900326,-17.00686,-2.980691,-0.009611933,-0.01468525,0.9961507,17.1526,1.886589,-40.61216
40.72766686,4.654013,-16.88736,-4.628488,-0.004322683,-0.002106754,1.002062,16.77753,1.892303,-41.05162
40.73774624,3.36087,-15.63263,-4.506429,8.68E-05,-0.01650209,1.013164,16.77753,1.892303,-41.05162
40.7478261,1.698257,-14.55715,-2.858632,0.008329059,-0.02706952,1.018933,16.77753,1.892303,-41.05162
40.75790548,-0.02593367,-14.31815,-1.393924,0.004843612,0.000332335,1.005477,16.77753,1.892303,-41.05162
40.76798439,-0.2106684,-13.8999,-1.699072,0.003834016,0.00314415,0.9923558,16.77753,1.892303,-41.05162
40.77806377,0.89774,-13.78041,-3.590986,-0.008230104,0.008937173,0.9948332,16.04076,1.533282,-40.61909
40.78814316,1.451944,-13.30241,-4.018193,0.01210756,-0.005416299,1.010789,16.04076,1.533282,-40.61909
40.79822207,1.575101,-10.43445,-5.543931,0.01985515,-0.01552583,1.012668,16.04076,1.533282,-40.61909
40.80830145,1.882992,-7.805487,-2.492455,0.02277467,-0.02565097,1.012604,16.04076,1.533282,-40.61909
40.81838036,1.390366,-7.56649,-3.10275,0.01500182,-0.02044492,0.9975567,16.04076,1.533282,-40.61909
40.82845974,0.09722282,-5.833764,-2.065249,0.02315171,-0.001630986,0.9976647,15.29063,1.54471,-41.498
40.83853912,0.405114,-4.937526,-2.126278,0.02165382,-0.00028728,0.9811291,15.29063,1.54471,-41.498
40.84861803,-0.5185596,-3.563295,-1.271865,0.03230312,-0.002133393,0.9932751,15.29063,1.54471,-41.498
40.85869741,-1.257499,-2.786555,-1.210836,0.03132978,-0.01233638,0.9810485,15.29063,1.54471,-41.498
40.8687768,-0.1490902,-4.220535,0.2538726,0.01919887,0.002526454,0.968496,14.92034,1.921193,-41.06068
40.87885571,0.8361618,-5.535017,0.07078408,0.02938901,-0.009938557,0.979118,14.92034,1.921193,-41.06068
40.88893509,0.2203793,-4.340034,0.009754575,0.03613415,0.000721008,0.9864768,14.92034,1.921193,-41.06068
40.89901447,0.158801,-3.86204,-1.332895,0.02260577,0.004050707,0.9806681,14.92034,1.921193,-41.06068
40.90909338,0.09722282,-3.981539,-2.614514,0.02406351,-0.000773732,0.980151,14.92034,1.921193,-41.06068
40.91917324,0.7745835,-2.786555,-3.285839,0.03953654,-0.007462758,0.9883711,14.54527,1.926907,-41.50013
40.92925262,1.451944,-0.157591,-2.187308,0.03034932,-0.01431109,0.973738,14.54527,1.926907,-41.50013
40.93933201,1.390366,-0.6355845,-1.271865,0.02979362,7.81E-05,0.9611738,14.54527,1.926907,-41.50013
40.94941092,3.237713,-0.3965878,-0.295393,0.03799357,0.01415052,0.9743915,14.54527,1.926907,-41.50013
40.9594903,1.575101,0.6788976,1.169315,0.03998826,-0.002678869,0.9820737,14.54527,1.926907,-41.50013
40.96956921,1.451944,1.156891,0.3149022,0.03029169,0.01466001,0.9797533,14.92282,1.550552,-41.06217
40.97964859,1.882992,1.575135,0.4369612,0.03568382,-0.008424142,0.9893413,14.92282,1.550552,-41.06217
40.98972797,2.006148,0.9178943,0.1928431,0.03037722,-0.005522592,0.9913095,14.92282,1.550552,-41.06217
40.99980688,2.868244,0.6191484,1.108286,0.03620341,-0.01804183,0.9936621,14.92282,1.550552,-41.06217
41.00988627,1.821414,-0.9940796,0.9251972,0.03231272,-0.006961911,0.9922726,14.92282,1.550552,-41.06217
41.01996565,2.129305,-2.786555,-0.6005406,0.02933401,0.009824771,0.9777783,14.91786,2.291834,-41.05919
41.03004456,2.683509,-3.025552,-1.210836,0.03614205,-0.000716751,0.987928,14.91786,2.291834,-41.05919
41.03760481,3.36087,-2.129314,-1.393924,0.03326963,-0.008917189,0.9878804,14.91786,2.291834,-41.05919
41.04768324,4.222965,0.2606533,-2.187308,0.03660741,0.007490887,0.9894372,14.91786,2.291834,-41.05919
41.0577631,3.36087,3.009116,-1.088777,0.03811087,-0.01129786,0.9922417,14.91786,2.291834,-41.05919
41.06784201,1.94457,3.785855,0.6810792,0.02699218,-0.008454612,0.9854549,14.92396,1.921257,-40.62304
41.07792139,2.560353,4.383348,2.572994,0.03907026,-0.005489123,0.9956827,14.92396,1.921257,-40.62304
41.08800077,2.868244,3.666357,3.12226,0.02940839,-0.0016533,0.9932802,14.92396,1.921257,-40.62304
41.09807968,1.636679,2.471373,2.389906,0.03427288,-0.001074478,1.008365,14.92396,1.921257,-40.62304
41.10815907,-0.02593367,2.112878,1.596522,0.04063975,-0.01395264,1.030666,14.92396,1.921257,-40.62304
41.11823845,-3.104846,2.351875,2.206817,0.04065508,-0.02264817,1.02818,15.287,1.544647,-41.93564
41.12831736,-2.61222,0.3801516,2.206817,0.03043596,-0.004911378,1.012238,15.287,1.544647,-41.93564
41.13839674,-2.304329,-2.487809,1.169315,0.02989963,0.004670317,1.002077,15.287,1.544647,-41.93564
41.14847612,-0.5185596,-3.384047,0.2538726,0.03035786,0.00364919,0.9928251,15.287,1.544647,-41.93564
41.15855503,1.144053,-3.563295,0.1318136,0.02503825,0.009432253,0.9928643,15.287,1.544647,-41.93564
41.16863441,3.299291,-2.965803,0.3149022,0.02507016,-0.004076796,0.991809,15.29063,1.54471,-41.498
41.17871332,2.745087,-2.547559,0.2538726,0.02214242,0.002151331,0.985523,15.29063,1.54471,-41.498
41.18879271,1.144053,-0.5758353,0.6810792,0.02508752,-0.006464061,0.9956874,15.29063,1.54471,-41.498
41.19887209,-1.319077,0.6191484,1.413433,0.02557937,-0.01565648,0.9907652,15.29063,1.54471,-41.498
41.20895195,-2.673798,0.4399008,0.5590202,0.02509945,-0.01274233,0.9941894,15.29063,1.54471,-41.498
41.21903086,-3.597472,-0.6355845,-0.173334,0.02362853,-0.005521631,0.9922879,14.91919,1.550488,-41.49981
41.22911024,-3.535894,-2.487809,-0.3564225,0.02600414,0.005071713,0.9894307,14.91919,1.550488,-41.49981
41.23918963,-1.688546,-3.92179,-2.675544,0.02985655,0.005062595,0.9874812,14.91919,1.550488,-41.49981
41.24926853,-1.257499,-4.399783,-2.065249,0.03034764,0.01090096,0.9957888,14.91919,1.550488,-41.49981
41.25934792,-0.7032943,-6.371506,-2.553485,0.02987453,0.004616333,0.993318,14.91919,1.550488,-41.49981
41.2694273,-1.134342,-6.491004,-1.94319,0.03672085,-0.01263173,1.010726,15.29063,1.54471,-41.498
41.27950621,0.03564457,-3.563295,-0.9667177,0.03716281,-0.003504572,1.004942,15.29063,1.54471,-41.498
41.28958559,0.09722282,-2.129314,-2.187308,0.03522854,-0.002547505,1.003976,15.29063,1.54471,-41.498
41.2996645,0.2203793,-0.6953337,-1.271865,0.03820463,-0.01885493,1.017986,15.29063,1.54471,-41.498
41.30974388,-1.19592,0.2009041,-1.454954,0.03961248,-0.009724061,1.012688,15.29063,1.54471,-41.498
41.31982327,-1.934859,-1.233076,-1.699072,0.03324887,0.000251592,0.9889092,15.28815,1.915351,-41.49651
41.32990217,0.2203793,-3.563295,-2.309367,0.03510766,0.0117401,0.9748658,15.28815,1.915351,-41.49651
41.33998156,0.3435358,-3.682793,-2.431426,0.04189216,0.005997105,0.9811517,15.28815,1.915351,-41.49651
41.35006094,0.2819575,-2.487809,-2.248337,0.04003057,-0.001133143,0.9981414,15.28815,1.915351,-41.49651
41.35762072,-1.319077,-1.352575,-1.454954,0.04635451,-0.01313378,1.006336,15.28815,1.915351,-41.49651
41.3677001,-1.011186,-1.472073,-0.7225996,0.04634599,-0.01363702,1.002927,14.17631,1.562044,-41.50344
41.37777901,0.03564457,-2.069565,0.8031382,0.04487693,-0.004957568,1.002981,14.17631,1.562044,-41.50344
41.38785839,-0.08751191,-2.667057,0.6810792,0.04535019,-0.002551946,1.002022,14.17631,1.562044,-41.50344
41.3979373,-0.4569814,-2.846304,0.7421087,0.04583322,-0.000125333,1.004469,14.17631,1.562044,-41.50344
41.40801668,-0.2722467,-2.965803,0.009754575,0.04240013,0.003628193,0.9879496,14.17631,1.562044,-41.50344
41.41809607,1.882992,-3.623044,-0.6615701,0.0482212,-0.01181155,0.9859049,14.17383,1.932685,-41.50195
41.42817497,2.498774,-4.399783,-0.295393,0.04431703,0.000694134,0.9811176,14.17383,1.932685,-41.50195
41.43825436,3.422448,-4.280285,-0.7836291,0.04913193,0.007470251,0.9845614,14.17383,1.932685,-41.50195
41.44833374,3.791917,-4.101037,-1.821131,0.05446704,-0.002158831,0.9864453,14.17383,1.932685,-41.50195
41.45841265,1.821414,-2.726806,-1.210836,0.05256315,-0.002106285,0.9952062,14.18128,0.8207636,-41.50642
41.46849203,1.020896,-2.009816,-0.7225996,0.0506357,-0.01034799,0.988345,14.18128,0.8207636,-41.50642
41.47857142,-1.134342,-0.8148321,-0.295393,0.04680173,-0.0180579,0.9897609,14.18128,0.8207636,-41.50642
41.48865032,-2.673798,0.2009041,0.3759317,0.04920274,-0.01080433,0.9927229,14.18128,0.8207636,-41.50642
41.49873018,-2.735376,1.097142,-0.3564225,0.0496461,-0.006038438,0.9835058,14.18128,0.8207636,-41.50642
41.50880957,-2.24275,0.8581451,-0.4784815,0.04329365,0.01268973,0.9714589,13.80487,1.567822,-41.50525
41.51888895,-0.1490902,0.0814057,-0.2343635,0.04669914,-0.003246056,0.9674666,13.80487,1.567822,-41.50525
41.52896786,-0.02593367,-0.9343305,-0.05127494,0.04527564,-0.000287645,0.9781913,13.80487,1.567822,-41.50525
41.53904724,0.7745835,-1.71107,1.047256,0.04675757,-0.003605345,0.9874156,13.80487,1.567822,-41.50525
41.54912615,-0.5801378,-2.129314,2.023729,0.04532849,-0.005023188,0.9922743,13.80487,1.567822,-41.50525
41.55920553,-0.3954031,-1.770819,0.8031382,0.05065431,-0.000124733,1.003979,14.54279,2.297548,-41.49864
41.56928492,0.5282705,-0.7550829,0.9862267,0.05307005,0.005220824,1.010335,14.54279,2.297548,-41.49864
41.57936382,-0.888029,0.2606533,1.413433,0.0501812,-0.002045103,1.005427,14.54279,2.297548,-41.49864
41.58944321,-1.56539,0.4399008,0.4979907,0.05014541,0.008061191,1.002082,14.54279,2.297548,-41.49864
41.59952259,-1.873281,-0.2770894,1.108286,0.04533779,0.002270572,1.002051,14.54279,2.297548,-41.49864
41.6096015,-1.442233,0.1411549,0.8031382,0.04868377,0.000754356,0.9903604,14.17879,1.191404,-41.50493
41.61968088,-0.3954031,0.1411549,-0.1123045,0.04384176,0.00070877,0.9835512,14.17879,1.191404,-41.50493
41.62976027,-0.02593367,-0.7550829,-0.05127494,0.03711104,-0.004100791,0.9864469,14.17879,1.191404,-41.50493
41.63983917,0.03564457,-1.591572,-0.295393,0.04435655,-0.006494657,0.9883732,14.17879,1.191404,-41.50493
41.64991856,-1.072764,-0.157591,-0.173334,0.04581213,-0.00501983,0.9927606,14.17879,1.191404,-41.50493
41.65999842,-1.503812,0.4399008,-0.5395111,0.04335719,-0.002206095,0.9801275,14.54775,1.556267,-41.50163
41.67007732,-1.380655,-0.9343305,0.1318136,0.04432803,-0.004131384,0.9806017,14.54775,1.556267,-41.50163
41.67763662,-0.9496073,-1.591572,0.6200497,0.04720015,0.01182707,0.987509,14.54775,1.556267,-41.50163
41.68771601,-1.442233,-1.412324,1.230345,0.04580935,0.003702691,0.9996262,14.54775,1.556267,-41.50163
41.69779539,-1.011186,-1.053829,1.291374,0.04675711,0.003667421,0.9937857,14.54775,1.556267,-41.50163
41.7078743,-0.5185596,-0.6953337,1.230345,0.05453212,-0.0165664,0.9960901,14.91308,1.921065,-41.93596
41.71795368,-0.5185596,-0.456337,3.06123,0.05643588,0.009081357,1.010356,14.91308,1.921065,-41.93596
41.72803307,-0.9496073,-0.8148321,2.450935,0.05453802,-0.01121964,1.002935,14.91308,1.921065,-41.93596
41.73811197,-1.19592,-0.7550829,1.901669,0.05405685,-0.01218751,1.002443,14.91308,1.921065,-41.93596
41.74819136,-1.934859,-1.053829,1.657551,0.05060332,0.001705303,0.9879315,14.91308,1.921065,-41.93596
41.75827026,-1.626968,-0.5160862,-0.05127494,0.03993945,0.01030894,0.9767998,14.17383,1.932685,-41.50195
41.76834965,0.8361618,-0.2173402,-0.2343635,0.04815626,-0.0100115,0.9649914,14.17383,1.932685,-41.50195
41.77842903,2.437196,-0.9940796,-0.7225996,0.04186906,-0.000841396,0.9669984,14.17383,1.932685,-41.50195
41.78850889,1.882992,-1.591572,-0.7836291,0.04283464,0.002556081,0.9704245,14.17383,1.932685,-41.50195
41.7985878,2.006148,-0.8745813,-1.393924,0.04431456,0.001658638,0.9811235,14.17383,1.932685,-41.50195
41.80866718,0.4666923,-0.03809267,-1.149806,0.05067181,-0.01511953,0.9965886,14.17383,1.932685,-41.50195
41.81874657,-1.134342,0.7983959,-0.3564225,0.04536536,-0.01609698,0.9951267,14.17383,1.932685,-41.50195
41.82882547,-1.380655,0.3204024,0.1318136,0.04776763,-0.004961407,1.002005,14.17383,1.932685,-41.50195
41.83890486,-1.257499,-0.3368386,-0.3564225,0.05117808,-0.01409768,1.00584,14.17383,1.932685,-41.50195
41.84898424,1.267209,-0.2173402,1.169315,0.04873212,-0.01368921,0.9941655,14.17383,1.932685,-41.50195
41.85906315,2.190883,-2.009816,1.596522,0.05301797,0.003654104,0.9908613,14.17879,1.191404,-41.50493
41.86914253,2.745087,-2.846304,0.9862267,0.0496912,-0.004486713,1.000547,14.17879,1.191404,-41.50493
41.87922144,1.759835,-2.906054,-0.173334,0.0506994,-0.01166579,1.009261,14.17879,1.191404,-41.50493
41.88930082,1.020896,-2.726806,-0.9056881,0.0501685,0.001806913,1.004477,14.17879,1.191404,-41.50493
41.89938021,0.7745835,-2.786555,-1.88216,0.04969803,0.00377155,1.010329,14.17879,1.191404,-41.50493
41.90945911,0.2203793,-1.233076,-2.187308,0.05794787,-0.000475625,1.024409,14.17269,1.561981,-41.94108
41.9195385,-1.011186,1.276389,-1.821131,0.05457723,-0.00628616,1.02097,14.17269,1.561981,-41.94108
41.92961788,-1.072764,2.112878,-1.821131,0.05744871,-0.01409001,1.006322,14.17269,1.561981,-41.94108
41.93969679,-1.873281,2.590872,-1.332895,0.0482212,-0.007447285,0.9898243,14.17269,1.561981,-41.94108
41.94977665,-1.811703,1.156891,-2.126278,0.04384021,0.00022052,0.9825749,13.80602,1.938527,-41.06612
41.95985603,-2.119594,0.2009041,-1.88216,0.05498244,-0.01614977,0.9853867,13.80602,1.938527,-41.06612
41.96993542,-2.119594,-0.5160862,-0.9667177,0.04869647,-0.01182618,0.9834713,13.80602,1.938527,-41.06612
41.98001432,-2.058016,-0.6355845,-0.5395111,0.04388484,-0.008412026,0.9903084,13.80602,1.938527,-41.06612
41.98757362,-2.735376,-0.2173402,-0.5395111,0.05402803,-0.006430477,0.9976119,13.80602,1.938527,-41.06612
41.99765301,-2.61222,0.4399008,-1.027747,0.04821874,0.006609998,1.001588,13.80602,1.938527,-41.06612
42.00773192,-2.920111,0.4399008,-2.004219,0.03955095,-0.005977014,0.994706,13.79877,1.938399,-41.9414
42.0178113,-2.427485,0.3801516,-2.553485,0.04390963,-0.009328544,0.9980887,13.79877,1.938399,-41.9414
42.02789068,-2.181172,-0.157591,-2.004219,0.05115127,-0.01076091,0.9995342,13.79877,1.938399,-41.9414
42.03796959,-1.626968,-0.5758353,0.4369612,0.05212103,-0.01608295,0.9965816,13.79877,1.938399,-41.9414
42.04804897,-1.442233,-2.308562,0.9251972,0.04962751,0.001195339,0.9835497,14.17021,1.932621,-41.93959
42.05812836,0.09722282,-3.264549,0.4979907,0.05013718,-0.00892859,0.9839745,14.17021,1.932621,-41.93959
42.06820726,0.7745835,-3.563295,1.352404,0.05493084,-0.003167961,0.9791395,14.17021,1.932621,-41.93959
42.07828713,4.03823,-4.399783,2.695053,0.0520561,-0.001190128,0.9874262,14.17021,1.932621,-41.93959
42.08836651,3.176135,-4.399783,2.634024,0.06224362,-0.004447368,1.005404,14.17021,1.932621,-41.93959
42.09844589,0.2819575,-2.667057,1.84064,0.05650731,-0.01161648,1.016557,13.80487,1.567822,-41.50525
42.1085248,-0.4569814,-2.846304,1.352404,0.04482129,0.004136237,0.9918436,13.80487,1.567822,-41.50525
42.11860418,-1.257499,-3.742542,0.8031382,0.04916881,0.000760713,0.9913332,13.80487,1.567822,-41.50525
42.12868309,-0.6417161,-2.726806,0.4369612,0.05112074,-0.005977376,0.9932373,13.80487,1.567822,-41.50525
42.13876247,-1.380655,-1.651321,1.047256,0.06269395,-0.004030736,0.9947001,13.80487,1.567822,-41.50525
42.14884186,-1.257499,-0.7550829,0.1928431,0.05452391,-0.01173489,0.9975793,13.80125,1.567759,-41.94289
42.15892077,-2.427485,-0.9343305,0.6200497,0.06460155,-0.001165778,0.9898499,13.80125,1.567759,-41.94289
42.16900015,-2.427485,-0.157591,-0.3564225,0.05976357,-0.001687617,0.984011,13.80125,1.567759,-41.94289
42.17907953,-2.365907,0.2009041,-0.1123045,0.05350549,-0.001668301,0.9879088,13.80125,1.567759,-41.94289
42.18915844,-2.673798,0.3204024,-0.4784815,0.05982555,-0.01270743,0.9956229,13.80125,1.567759,-41.94289
42.19923782,-1.380655,1.395888,0.2538726,0.05693717,-0.01415335,0.9961029,13.80373,1.197118,-41.94438
42.20931721,-0.7032943,1.455637,-0.6615701,0.05882184,-0.004548857,0.9893471,13.80373,1.197118,-41.94438
42.21939611,-0.5801378,1.21664,-0.8446586,0.05883424,-0.005007116,0.9932373,13.80373,1.197118,-41.94438
42.2294755,-1.19592,0.0814057,-0.6615701,0.0564433,-0.006904932,0.9985805,13.80373,1.197118,-41.94438
42.23955536,-1.380655,-0.3368386,0.3759317,0.05988831,-0.03002951,1.001844,13.80373,1.197118,-41.94438
42.24963427,-1.56539,-1.233076,1.901669,0.05354097,-0.004016579,0.9981136,13.42981,1.573537,-41.9447
42.25971365,-1.380655,-0.9940796,0.8031382,0.0540271,-0.009341982,0.9946745,13.42981,1.573537,-41.9447
42.26979303,-0.9496073,-0.5160862,0.7421087,0.05542069,-0.005575862,0.9796112,13.42981,1.573537,-41.9447
42.27987194,-0.1490902,0.2606533,0.3759317,0.04964579,-0.00700894,0.9825266,13.42981,1.573537,-41.9447
42.28995132,0.09722282,1.037393,0.9251972,0.05257151,-0.01518107,0.9863677,13.42981,1.573537,-41.9447
42.30003071,-1.072764,1.754383,1.596522,0.06270216,-0.008862251,0.9932109,14.17021,1.932621,-41.93959
42.30759001,-1.996438,2.053129,1.77961,0.05836145,-0.005956983,0.995665,14.17021,1.932621,-41.93959
42.31766892,-1.934859,2.471373,1.047256,0.06274291,-0.01653329,1.000464,14.17021,1.932621,-41.93959
42.3277483,-2.058016,2.112878,1.413433,0.0579074,-0.01801964,0.9946188,14.17021,1.932621,-41.93959
42.33782721,-2.858533,1.395888,0.3149022,0.06612903,-0.01020452,1.009745,14.17021,1.932621,-41.93959
42.34790659,-2.735376,1.097142,0.009754575,0.0593526,-0.009778289,1.00148,13.79877,1.938399,-41.9414
42.35798645,-2.365907,0.2009041,-1.210836,0.06420267,-0.02377799,0.9984721,13.79877,1.938399,-41.9414
42.36806583,-1.257499,0.5593992,-0.05127494,0.04964656,-0.0133112,0.9771356,13.79877,1.938399,-41.9414
42.37814474,-0.3954031,0.2606533,0.6200497,0.0506188,-0.01523349,0.9780964,13.79877,1.938399,-41.9414
42.38822413,-0.7648726,-0.2770894,2.939171,0.08675168,0.003628304,0.9825627,13.79877,1.938399,-41.9414
42.39830351,0.8361618,0.8581451,1.352404,0.05259661,-0.02821986,0.9833689,13.4237,1.944113,-42.38085
42.40838242,0.3435358,-0.456337,2.328876,0.05935523,-0.01898606,0.9941252,13.4237,1.944113,-42.38085
42.4184618,-0.5185596,-1.412324,1.84064,0.06125105,-0.02245036,0.9795043,13.4237,1.944113,-42.38085
42.42854118,-0.888029,-2.248812,2.756083,0.05788135,-0.02534939,0.9790027,13.4237,1.944113,-42.38085
42.43862009,-1.56539,-2.42806,3.976673,0.0568603,-0.01043929,0.972768,13.4237,1.944113,-42.38085
42.44869947,-0.9496073,-1.113578,3.549467,0.05446145,-0.006535087,0.9805794,14.17631,1.562044,-41.50344
42.45877886,0.7130053,-0.8148321,3.549467,0.04477263,0.004516519,0.9753011,14.17631,1.562044,-41.50344
42.46885777,1.390366,-3.443796,1.352404,0.04913765,-0.009489539,0.9713198,14.17631,1.562044,-41.50344
42.47893715,1.020896,-3.204799,1.230345,0.05882338,-0.01278913,0.9824845,14.17631,1.562044,-41.50344
42.48901606,0.4666923,-2.308562,0.5590202,0.05353679,-0.008389835,0.9927343,14.17631,1.562044,-41.50344
42.49909544,0.7745835,-2.607308,-0.9056881,0.04626602,-0.002170946,0.9854783,13.79991,2.309104,-41.50227
42.50917482,1.698257,-1.830568,-0.8446586,0.0593901,-0.01891108,1.006291,13.79991,2.309104,-41.50227
42.51925468,0.651427,0.0814057,-0.8446586,0.05747909,-0.01063026,1.019968,13.79991,2.309104,-41.50227
42.52933359,-1.257499,1.694634,-1.271865,0.06814497,-0.02601842,1.025706,13.79991,2.309104,-41.50227
42.53941298,-2.365907,1.93363,-0.7836291,0.05650109,-0.022298,1.004813,13.42733,1.944177,-41.94321
42.54949236,-1.811703,-0.3368386,-0.3564225,0.05163692,-0.01754206,0.9946266,13.42733,1.944177,-41.94321
42.55957127,-1.134342,-1.830568,1.291374,0.0472736,-0.006926764,0.9961541,13.42733,1.944177,-41.94321
42.56965065,-0.2722467,-2.368311,0.3759317,0.04725315,0.003212521,0.9981623,13.42733,1.944177,-41.94321
42.57973003,0.3435358,-2.308562,-0.2343635,0.05455274,-0.01312766,1.00633,13.42733,1.944177,-41.94321
42.58980894,0.09722282,-1.233076,-0.6005406,0.06183869,-0.02416307,1.01453,13.80487,1.567822,-41.50525
42.59988833,-0.8264508,0.2606533,0.07078408,0.05847349,-0.02171834,1.020387,13.80487,1.567822,-41.50525
42.60996723,-1.56539,1.097142,-0.3564225,0.06325831,-0.02615998,1.003325,13.80487,1.567822,-41.50525
42.62004662,-2.181172,1.336138,-0.05127494,0.05650496,-0.03198802,0.9974548,13.80487,1.567822,-41.50525
42.62760592,-2.61222,1.754383,0.07078408,0.05405405,-0.02528628,0.9897115,13.80487,1.567822,-41.50525
42.63768578,-2.304329,1.336138,0.1928431,0.05790181,-0.02676015,0.9848334,14.16772,2.303262,-41.9381
42.64776516,-2.181172,0.3204024,-0.173334,0.05692104,-0.02097685,0.9843827,14.16772,2.303262,-41.9381
42.65784407,-1.56539,-0.8745813,-0.295393,0.05836624,-0.02146402,0.9834054,14.16772,2.303262,-41.9381
42.66792345,-1.750125,-1.770819,-0.9056881,0.05787811,-0.01371836,0.988319,14.16772,2.303262,-41.9381
42.67800283,-1.442233,-1.352575,-1.332895,0.05550452,-0.0223677,0.993621,14.16772,2.303262,-41.9381
42.68808174,-2.735376,-0.2770894,-1.760101,0.06325646,-0.02325447,1.005289,13.79629,2.30904,-41.93991
42.69816113,-4.213254,0.3801516,-1.332895,0.06618914,-0.04014012,1.003724,13.79629,2.30904,-41.93991
42.70824003,-3.966941,-0.5758353,-1.271865,0.06950754,-0.04074582,0.9832798,13.79629,2.30904,-41.93991
42.71831942,-2.427485,-1.412324,-1.210836,0.05974542,-0.01481938,0.9659266,13.79629,2.30904,-41.93991
42.7283988,-0.888029,-2.487809,-1.577013,0.05734099,-0.01529144,0.967872,13.79629,2.30904,-41.93991
